Year;Month;Day;Wind_Speed_Max_ms;Wind_Max_Direction_Dg
2005;6;28;7,2;315
2005;6;29;6,5;231
2005;6;30;7,5;28
2005;7;1;11,8;247
2005;7;2;11,2;326
2005;7;3;8,7;354
2005;7;4;7,7;180
2005;7;5;10,1;208
2005;7;6;7,7;287
2005;7;7;6,5;287
2005;7;8;6,8;247
2005;7;9;6,1;11
2005;7;10;6,3;28
2005;7;11;15,3;84
2005;7;12;10,3;34
2005;7;13;10,3;11
2005;7;14;11,9;326
2005;7;15;6,9;259
2005;7;16;10,8;247
2005;7;17;10,1;287
2005;7;18;15,1;270
2005;7;19;10,1;259
2005;7;20;7,8;259
2005;7;21;12,2;247
2005;7;22;10,9;259
2005;7;23;7;242
2005;7;24;8;247
2005;7;25;7,7;225
2005;7;26;8,5;270
2005;7;27;6,3;231
2005;7;28;9,9;96
2005;7;29;8,8;163
2005;7;30;9,9;186
2005;7;31;10,6;208
2005;8;1;8,3;343
2005;8;2;7,1;354
2005;8;3;10,2;242
2005;8;4;8,3;292
2005;8;5;9,3;34
2005;8;6;11,5;321
2005;8;7;11,9;253
2005;8;8;12;247
2005;8;9;13,2;276
2005;8;10;8,3;242
2005;8;11;10,8;276
2005;8;12;5,3;259
2005;8;13;8,1;337
2005;8;14;9,8;174
2005;8;15;5,9;67
2005;8;16;9,6;354
2005;8;17;11,6;45
2005;8;18;10,4;73
2005;8;19;6,1;349
2005;8;20;4,9;349
2005;8;21;7,4;118
2005;8;22;5,8;90
2005;8;23;6,1;287
2005;8;24;8,3;309
2005;8;25;5,1;242
2005;8;26;10,6;276
2005;8;27;5,1;28
2005;8;28;5,8;34
2005;8;29;5,1;208
2005;8;30;6,2;17
2005;8;31;6,1;349
2005;9;1;5;67
2005;9;2;7,8;39
2005;9;3;5,3;349
2005;9;4;3,4;45
2005;9;5;6,7;129
2005;9;6;8,3;186
2005;9;7;10,4;174
2005;9;8;8,2;152
2005;9;9;12,1;202
2005;9;10;10,9;157
2005;9;11;6,6;247
2005;9;12;6,4;67
2005;9;13;8,6;28
2005;9;14;7,3;287
2005;9;15;8,9;219
2005;9;16;11,7;225
2005;9;17;11,3;22
2005;9;18;13,8;28
2005;9;19;11,2;22
2005;9;20;5,7;45
2005;9;21;5,5;39
2005;9;22;5,5;34
2005;9;23;4,5;124
2005;9;24;4,1;242
2005;9;25;7;118
2005;9;26;7,5;208
2005;9;27;8,6;270
2005;9;28;7,4;247
2005;9;29;5,9;247
2005;9;30;11,2;354
2005;10;1;5,8;343
2005;10;2;6,1;157
2005;10;3;6,4;22
2005;10;4;7;17
2005;10;5;5,5;45
2005;10;6;5,5;124
2005;10;7;8;129
2005;10;8;6,1;84
2005;10;9;7,6;208
2005;10;10;3,7;174
2005;10;11;8,9;107
2005;10;12;6,9;107
2005;10;13;4,7;360
2005;10;14;5,7;349
2005;10;15;2,8;326
2005;10;16;10,3;343
2005;10;17;10,9;349
2005;10;18;9,8;28
2005;10;19;7,6;141
2005;10;20;7,5;141
2005;10;21;11,4;174
2005;10;22;7,4;107
2005;10;23;6,7;253
2005;10;24;6,9;242
2005;10;25;7,3;197
2005;10;26;12,3;281
2005;10;27;4,2;242
2005;10;28;4,8;157
2005;10;29;9,5;107
2005;10;30;8,3;118
2005;10;31;9,2;191
2005;11;1;9,7;191
2005;11;2;2,9;45
2005;11;3;9,9;141
2005;11;4;7,9;146
2005;11;5;7,7;135
2005;11;6;4,2;28
2005;11;7;6,1;169
2005;11;8;4,6;39
2005;11;9;7,6;101
2005;11;10;3,5;231
2005;11;11;6,7;236
2005;11;12;6,4;152
2005;11;13;6,7;186
2005;11;14;9,1;214
2005;11;15;8,5;202
2005;11;16;6,4;208
2005;11;17;10,4;270
2005;11;18;7,3;298
2005;11;19;10;354
2005;11;20;5,2;208
2005;11;21;8,4;6
2005;11;22;9,8;28
2005;11;23;5,2;101
2005;11;24;5,3;79
2005;11;25;8;174
2005;11;26;11,7;174
2005;11;27;12,1;141
2005;11;28;8,9;157
2005;11;29;6,3;174
2005;11;30;4,6;276
2005;12;1;3,8;28
2005;12;2;10,3;118
2005;12;3;12,8;157
2005;12;4;10,9;62
2005;12;5;12;174
2005;12;6;9,3;22
2005;12;7;10,4;270
2005;12;8;8,1;236
2005;12;9;9,6;22
2005;12;10;9,6;17
2005;12;11;3,6;202
2005;12;12;3,4;214
2005;12;13;5,2;242
2005;12;14;5,3;214
2005;12;15;13,4;253
2005;12;16;20,6;292
2005;12;17;12,2;292
2005;12;18;10,5;264
2005;12;19;7,6;253
2005;12;20;13,3;281
2005;12;21;8,1;270
2005;12;22;7,8;197
2005;12;23;6,9;242
2005;12;24;7,9;253
2005;12;25;8,4;242
2005;12;26;5,9;118
2005;12;27;7,8;28
2005;12;28;6,4;22
2005;12;29;7,5;208
2005;12;30;11,1;309
2005;12;31;11,4;124
2006;1;1;11,9;163
2006;1;2;5,1;39
2006;1;3;7,2;34
2006;1;4;6,3;11
2006;1;5;6,2;45
2006;1;6;7,3;22
2006;1;7;6,2;51
2006;1;8;3,5;112
2006;1;9;3,3;118
2006;1;10;2,2;62
2006;1;11;2,5;112
2006;1;12;3,2;107
2006;1;13;4,3;253
2006;1;14;4,8;202
2006;1;15;5,9;169
2006;1;16;7;174
2006;1;17;10,2;141
2006;1;18;10,5;186
2006;1;19;11,1;354
2006;1;20;5,2;174
2006;1;21;11,4;202
2006;1;22;14,9;22
2006;1;23;12,2;34
2006;1;24;3,5;90
2006;1;25;11;124
2006;1;26;11,7;112
2006;1;27;10;208
2006;1;28;3,5;118
2006;1;29;3,3;11
2006;1;30;4,1;253
2006;1;31;5,7;28
2006;2;1;4,5;56
2006;2;2;4,7;62
2006;2;3;4,8;34
2006;2;4;10,9;28
2006;2;5;9,6;22
2006;2;6;3,6;96
2006;2;7;9,4;214
2006;2;8;12,4;202
2006;2;9;12,4;236
2006;2;10;7,5;202
2006;2;11;7,5;332
2006;2;12;9,4;343
2006;2;13;4,2;360
2006;2;14;4,5;236
2006;2;15;10,8;118
2006;2;16;10,8;169
2006;2;17;4,1;253
2006;2;18;7;191
2006;2;19;5,8;242
2006;2;20;12,7;169
2006;2;21;6,8;208
2006;2;22;8,9;22
2006;2;23;5,2;28
2006;2;24;11,8;34
2006;2;25;9;39
2006;2;26;11,4;11
2006;2;27;7,1;332
2006;2;28;6,1;174
2006;3;1;8,8;202
2006;3;2;7;214
2006;3;3;12,9;141
2006;3;4;9,8;191
2006;3;5;5,7;349
2006;3;6;6,3;236
2006;3;7;5,7;343
2006;3;8;7,7;163
2006;3;9;14,5;169
2006;3;10;12,1;202
2006;3;11;5,9;51
2006;3;12;15,7;11
2006;3;13;15,4;17
2006;3;14;11,9;17
2006;3;15;8,5;22
2006;3;16;7,7;343
2006;3;17;7,6;354
2006;3;18;7,5;6
2006;3;19;6,1;264
2006;3;20;4,3;28
2006;3;21;5,2;62
2006;3;22;7,3;360
2006;3;23;14,6;354
2006;3;24;10,4;124
2006;3;25;8,5;208
2006;3;26;9,8;202
2006;3;27;8,1;298
2006;3;28;8,8;17
2006;3;29;9,2;298
2006;3;30;11;253
2006;3;31;19,9;292
2006;4;1;8,7;326
2006;4;2;9,8;247
2006;4;3;10,2;292
2006;4;4;11,5;259
2006;4;5;9;321
2006;4;6;8,9;28
2006;4;7;7,1;17
2006;4;8;9,8;157
2006;4;9;11,8;180
2006;4;10;10,3;90
2006;4;11;12,1;28
2006;4;12;10,1;332
2006;4;13;9,8;281
2006;4;14;10,3;343
2006;4;15;7,5;129
2006;4;16;8,5;242
2006;4;17;8,9;264
2006;4;18;8,3;332
2006;4;19;10,5;343
2006;4;20;8,2;34
2006;4;21;6,5;343
2006;4;22;6,2;236
2006;4;23;8,2;242
2006;4;24;7,5;270
2006;4;25;10,4;225
2006;4;26;9,7;90
2006;4;27;8,2;236
2006;4;28;6,5;208
2006;4;29;6,2;28
2006;4;30;7,4;298
2006;5;1;4,9;236
2006;5;2;6,9;174
2006;5;3;6,3;112
2006;5;4;9,1;112
2006;5;5;8,8;62
2006;5;6;14,2;62
2006;5;7;11,5;28
2006;5;8;7,2;45
2006;5;9;8,2;34
2006;5;10;13,7;22
2006;5;11;8,5;34
2006;5;12;7,9;242
2006;5;13;14,4;259
2006;5;14;14,1;298
2006;5;15;5,1;270
2006;5;16;8,7;202
2006;5;17;8,2;332
2006;5;18;7,6;169
2006;5;19;11,8;304
2006;5;20;9,3;191
2006;5;21;10,9;264
2006;5;22;9,9;174
2006;5;23;8,7;197
2006;5;24;7,5;343
2006;5;25;10,3;253
2006;5;26;10,5;264
2006;5;27;8,2;315
2006;5;28;18,5;253
2006;5;29;10,8;186
2006;5;30;9,4;191
2006;5;31;12;309
2006;6;1;8;236
2006;6;2;15,5;360
2006;6;3;12,4;360
2006;6;4;10;298
2006;6;5;10,2;270
2006;6;6;7;259
2006;6;7;12,1;354
2006;6;8;11,9;28
2006;6;9;8;360
2006;6;10;12,7;17
2006;6;11;6,5;343
2006;6;12;9,2;11
2006;6;13;8,9;360
2006;6;14;7,5;11
2006;6;15;6,6;39
2006;6;16;4,4;169
2006;6;17;5,7;202
2006;6;18;9,4;270
2006;6;19;6,3;242
2006;6;20;7,7;287
2006;6;21;6,3;146
2006;6;22;14,2;264
2006;6;23;6,3;28
2006;6;24;4,7;56
2006;6;25;8,4;169
2006;6;26;10,8;191
2006;6;27;8,8;253
2006;6;28;12,3;354
2006;6;29;7,9;51
2006;6;30;10,6;22
2006;7;1;13,6;11
2006;7;2;8,4;292
2006;7;3;4,7;34
2006;7;4;7,1;101
2006;7;5;7,4;135
2006;7;6;9,4;180
2006;7;7;7,9;129
2006;7;8;8,8;101
2006;7;9;6,8;343
2006;7;10;8,1;332
2006;7;11;4,1;219
2006;7;12;9,3;22
2006;7;13;9,6;298
2006;7;14;15,1;354
2006;7;15;12,8;360
2006;7;16;11,7;360
2006;7;17;11;28
2006;7;18;7;186
2006;7;19;5,1;253
2006;7;20;7,7;191
2006;7;21;6,4;264
2006;7;22;6,1;315
2006;7;23;5,9;253
2006;7;24;5,4;349
2006;7;25;8,8;354
2006;7;26;8,7;56
2006;7;27;5,6;22
2006;7;28;7,3;349
2006;7;29;10,8;253
2006;7;30;8,9;28
2006;7;31;8,3;242
2006;8;1;10;247
2006;8;2;10,2;298
2006;8;3;13,4;17
2006;8;4;5,8;264
2006;8;5;9,9;287
2006;8;6;9,4;208
2006;8;7;6,3;197
2006;8;8;13;337
2006;8;9;7,9;253
2006;8;10;5,3;264
2006;8;11;7,5;264
2006;8;12;5;298
2006;8;13;6,8;242
2006;8;14;8,4;202
2006;8;15;13,8;225
2006;8;16;13,1;152
2006;8;17;7,5;146
2006;8;18;12,8;208
2006;8;19;4,1;343
2006;8;20;9,8;264
2006;8;21;10,9;259
2006;8;22;9,3;253
2006;8;23;8;253
2006;8;24;7,1;180
2006;8;25;6,9;281
2006;8;26;6,6;270
2006;8;27;6,4;236
2006;8;28;7,8;202
2006;8;29;15,9;298
2006;8;30;10,4;315
2006;8;31;11,5;309
2006;9;1;6,5;247
2006;9;2;5;214
2006;9;3;8;208
2006;9;4;13,8;326
2006;9;5;12,1;304
2006;9;6;4,5;236
2006;9;7;7,9;169
2006;9;8;11,7;287
2006;9;9;4,7;17
2006;9;10;4,9;118
2006;9;11;7,1;107
2006;9;12;7,8;129
2006;9;13;8,6;174
2006;9;14;11;146
2006;9;15;11;146
2006;9;16;8,9;118
2006;9;17;12,1;129
2006;9;18;6,6;107
2006;9;19;4,1;264
2006;9;20;6,1;11
2006;9;21;4,7;73
2006;9;22;5,5;332
2006;9;23;5,5;354
2006;9;24;9,5;96
2006;9;25;10,1;107
2006;9;26;5,5;129
2006;9;27;5,3;354
2006;9;28;8,7;67
2006;9;29;4,3;96
2006;9;30;6,6;174
2006;10;1;8,7;270
2006;10;2;7,8;219
2006;10;3;11,7;135
2006;10;4;10,4;253
2006;10;5;7,6;236
2006;10;6;8,5;202
2006;10;7;8,6;157
2006;10;8;8;304
2006;10;9;3,9;236
2006;10;10;4,5;214
2006;10;11;8,1;146
2006;10;12;9;208
2006;10;13;3,3;304
2006;10;14;5,3;45
2006;10;15;10,4;360
2006;10;16;11,1;28
2006;10;17;5,2;101
2006;10;18;11;169
2006;10;19;9,7;180
2006;10;20;12,6;129
2006;10;21;7,1;79
2006;10;22;7,4;112
2006;10;23;10,4;169
2006;10;24;10,3;202
2006;10;25;9,8;236
2006;10;26;8,8;135
2006;10;27;7,1;236
2006;10;28;6,1;276
2006;10;29;18,1;343
2006;10;30;14,3;22
2006;10;31;10,8;124
2006;11;1;16,9;264
2006;11;2;13,1;309
2006;11;3;11,8;11
2006;11;4;11,9;270
2006;11;5;12,4;236
2006;11;6;12,5;276
2006;11;7;7,3;253
2006;11;8;7,5;214
2006;11;9;12,2;321
2006;11;10;11,6;343
2006;11;11;8,1;186
2006;11;12;13,3;276
2006;11;13;10,9;231
2006;11;14;9,2;236
2006;11;15;7,1;231
2006;11;16;10,4;146
2006;11;17;6,7;202
2006;11;18;6,9;101
2006;11;19;6,3;107
2006;11;20;5,1;118
2006;11;21;8,5;141
2006;11;22;5,7;107
2006;11;23;9,2;141
2006;11;24;12,4;152
2006;11;25;10,3;107
2006;11;26;5,4;101
2006;11;27;4;219
2006;11;28;5,3;90
2006;11;29;5,4;208
2006;11;30;7;34
2006;12;1;6,2;174
2006;12;2;9,9;152
2006;12;3;6,8;197
2006;12;4;7,7;242
2006;12;5;10,7;214
2006;12;6;11,3;141
2006;12;7;11,7;180
2006;12;8;15,9;174
2006;12;9;17,1;157
2006;12;10;9,9;202
2006;12;11;5;197
2006;12;12;7,3;202
2006;12;13;9,5;236
2006;12;14;6,7;242
2006;12;15;4,7;174
2006;12;16;5,3;202
2006;12;17;4,1;281
2006;12;18;5,4;354
2006;12;19;9,5;28
2006;12;20;6,7;354
2006;12;21;7,4;51
2006;12;22;5,4;28
2006;12;23;6,9;17
2006;12;24;5,7;17
2006;12;25;10,1;17
2006;12;26;8,1;17
2006;12;27;2,7;225
2006;12;28;3,4;264
2006;12;29;4,7;231
2006;12;30;7,6;163
2006;12;31;9,9;197
2007;1;1;15,1;214
2007;1;2;7,1;264
2007;1;3;9,7;292
2007;1;4;10,6;197
2007;1;5;12,4;281
2007;1;6;8,2;191
2007;1;7;12,2;214
2007;1;8;9,1;214
2007;1;9;9,8;208
2007;1;10;7,6;163
2007;1;11;12,5;208
2007;1;12;18,4;287
2007;1;13;11,7;242
2007;1;14;14,2;270
2007;1;15;4,4;214
2007;1;16;6,8;259
2007;1;17;2,6;96
2007;1;18;17,3;202
2007;1;19;21,4;281
2007;1;20;10,4;287
2007;1;21;11,8;287
2007;1;22;9,1;208
2007;1;23;11,1;34
2007;1;24;8;231
2007;1;25;6,7;332
2007;1;26;9,9;236
2007;1;27;11,9;236
2007;1;28;13,2;242
2007;1;29;18,4;264
2007;1;30;12,3;276
2007;1;31;8,6;276
2007;2;1;14,1;321
2007;2;2;5,1;208
2007;2;3;13;354
2007;2;4;6,7;332
2007;2;5;15,1;259
2007;2;6;5,4;242
2007;2;7;5,1;124
2007;2;8;10,2;163
2007;2;9;9,1;264
2007;2;10;7,2;112
2007;2;11;9,3;174
2007;2;12;8,8;163
2007;2;13;9,9;281
2007;2;14;8,7;174
2007;2;15;9,5;247
2007;2;16;9,7;22
2007;2;17;6,6;163
2007;2;18;13,1;163
2007;2;19;5,6;79
2007;2;20;6,2;242
2007;2;21;6,4;152
2007;2;22;5,6;242
2007;2;23;8,2;34
2007;2;24;14,8;141
2007;2;25;11,7;141
2007;2;26;8,4;163
2007;2;27;11,4;298
2007;2;28;10,9;236
2007;3;1;13,9;214
2007;3;2;13,5;298
2007;3;3;11,3;231
2007;3;4;11,1;270
2007;3;5;9,9;157
2007;3;6;14,2;169
2007;3;7;14,3;163
2007;3;8;8;337
2007;3;9;7,6;39
2007;3;10;10,2;337
2007;3;11;7,2;321
2007;3;12;6,7;22
2007;3;13;3,9;67
2007;3;14;7,7;28
2007;3;15;8,5;34
2007;3;16;6,6;264
2007;3;17;13,7;270
2007;3;18;13,8;247
2007;3;19;13,5;349
2007;3;20;8,1;45
2007;3;21;5,5;276
2007;3;22;7;202
2007;3;23;11;22
2007;3;24;8;112
2007;3;25;7,5;22
2007;3;26;6,8;354
2007;3;27;4,7;39
2007;3;28;11,4;101
2007;3;29;11,3;112
2007;3;30;10,8;163
2007;3;31;7,1;11
2007;4;1;7,7;73
2007;4;2;5,2;354
2007;4;3;5,8;242
2007;4;4;13,2;22
2007;4;5;12,2;309
2007;4;6;11,3;315
2007;4;7;8,3;292
2007;4;8;10,1;349
2007;4;9;12,6;242
2007;4;10;12,1;292
2007;4;11;10,4;6
2007;4;12;6,4;337
2007;4;13;6,6;90
2007;4;14;8,7;343
2007;4;15;11,7;28
2007;4;16;5,6;337
2007;4;17;7,7;264
2007;4;18;13;315
2007;4;19;8,9;292
2007;4;20;11;281
2007;4;21;8,6;73
2007;4;22;7,4;84
2007;4;23;6,4;202
2007;4;24;8,2;337
2007;4;25;8,7;349
2007;4;26;8;163
2007;4;27;6,8;208
2007;4;28;5,8;242
2007;4;29;13,2;354
2007;4;30;11,4;45
2007;5;1;11,6;17
2007;5;2;6;276
2007;5;3;7,1;101
2007;5;4;9,7;112
2007;5;5;7;22
2007;5;6;6,3;28
2007;5;7;10,5;281
2007;5;8;14,4;292
2007;5;9;11,7;270
2007;5;10;10,3;247
2007;5;11;17,1;264
2007;5;12;13,8;231
2007;5;13;11,7;107
2007;5;14;9,9;152
2007;5;15;10,1;157
2007;5;16;9;259
2007;5;17;9,9;242
2007;5;18;10,4;349
2007;5;19;6,2;22
2007;5;20;4,8;146
2007;5;21;6,2;124
2007;5;22;6,5;22
2007;5;23;11,2;28
2007;5;24;7,2;28
2007;5;25;6,4;197
2007;5;26;8,1;163
2007;5;27;13,5;152
2007;5;28;11,7;169
2007;5;29;9,7;259
2007;5;30;6,5;242
2007;5;31;7,6;84
2007;6;1;9,5;84
2007;6;2;9;22
2007;6;3;5,8;349
2007;6;4;5,7;349
2007;6;5;9,1;96
2007;6;6;9,1;28
2007;6;7;6,4;22
2007;6;8;9,3;96
2007;6;9;5,9;79
2007;6;10;6,6;118
2007;6;11;7;28
2007;6;12;7;247
2007;6;13;7,7;259
2007;6;14;7,5;186
2007;6;15;8,3;202
2007;6;16;12,5;208
2007;6;17;6,6;214
2007;6;18;9,4;287
2007;6;19;8;270
2007;6;20;7,5;84
2007;6;21;13,4;236
2007;6;22;14,9;292
2007;6;23;16,8;287
2007;6;24;7,1;276
2007;6;25;7,5;107
2007;6;26;11,7;292
2007;6;27;10,9;231
2007;6;28;13,8;298
2007;6;29;6,8;253
2007;6;30;9,4;253
2007;7;1;7,3;225
2007;7;2;10,2;169
2007;7;3;7,7;247
2007;7;4;11,3;247
2007;7;5;14,5;276
2007;7;6;13,7;253
2007;7;7;13,9;276
2007;7;8;8,5;247
2007;7;9;11,3;253
2007;7;10;9,6;253
2007;7;11;8,8;298
2007;7;12;7,6;242
2007;7;13;7,7;247
2007;7;14;9,4;304
2007;7;15;7,1;174
2007;7;16;10,2;163
2007;7;17;9,3;62
2007;7;18;9,2;354
2007;7;19;8;34
2007;7;20;6,3;197
2007;7;21;8,9;39
2007;7;22;13;247
2007;7;23;7,7;157
2007;7;24;12,7;208
2007;7;25;14,8;287
2007;7;26;7,1;236
2007;7;27;10;247
2007;7;28;12,9;202
2007;7;29;15,3;276
2007;7;30;12,2;332
2007;7;31;8,1;321
2007;8;1;5,8;326
2007;8;2;9,1;191
2007;8;3;7,2;208
2007;8;4;9,6;28
2007;8;5;9,3;349
2007;8;6;6,2;354
2007;8;7;14,4;96
2007;8;8;7,4;231
2007;8;9;11,2;73
2007;8;10;8,1;247
2007;8;11;6,1;276
2007;8;12;8,6;51
2007;8;13;6,1;264
2007;8;14;4,1;34
2007;8;15;8,8;259
2007;8;16;13;309
2007;8;17;10,7;304
2007;8;18;9;11
2007;8;19;4,7;96
2007;8;20;18,9;202
2007;8;21;9,4;169
2007;8;22;8;186
2007;8;23;12,1;219
2007;8;24;8,1;202
2007;8;25;6,3;56
2007;8;26;4,3;34
2007;8;27;6,1;253
2007;8;28;7,8;343
2007;8;29;5,4;28
2007;8;30;5,9;84
2007;8;31;7,8;247
2007;9;1;8,5;315
2007;9;2;5,3;242
2007;9;3;8,8;247
2007;9;4;9,9;337
2007;9;5;10,1;343
2007;9;6;6,3;141
2007;9;7;5,4;22
2007;9;8;8,4;343
2007;9;9;13;326
2007;9;10;8,7;225
2007;9;11;8,1;28
2007;9;12;9,8;343
2007;9;13;8,3;309
2007;9;14;6,8;191
2007;9;15;11,5;287
2007;9;16;5,5;180
2007;9;17;5,8;202
2007;9;18;21,2;270
2007;9;19;6,5;298
2007;9;20;5,5;270
2007;9;21;6,9;321
2007;9;22;7;163
2007;9;23;3,7;292
2007;9;24;6,7;141
2007;9;25;7,3;208
2007;9;26;4,8;354
2007;9;27;9,4;107
2007;9;28;13,5;186
2007;9;29;8,9;141
2007;9;30;5;242
2007;10;1;5,3;129
2007;10;2;6,7;174
2007;10;3;5,7;6
2007;10;4;3,1;354
2007;10;5;10,8;39
2007;10;6;9,8;22
2007;10;7;6,8;39
2007;10;8;4,2;231
2007;10;9;5,3;17
2007;10;10;2,5;343
2007;10;11;6,7;22
2007;10;12;5,1;247
2007;10;13;13,3;34
2007;10;14;7,1;17
2007;10;15;6,8;157
2007;10;16;4,7;219
2007;10;17;3,8;169
2007;10;18;9,4;321
2007;10;19;13;343
2007;10;20;11,5;34
2007;10;21;8,6;39
2007;10;22;15,6;22
2007;10;23;13,9;22
2007;10;24;7,8;28
2007;10;25;6,8;11
2007;10;26;10,9;101
2007;10;27;7,1;146
2007;10;28;2,6;34
2007;10;29;6,3;135
2007;10;30;7,5;186
2007;10;31;7,6;22
2007;11;1;2,1;96
2007;11;2;5,6;242
2007;11;3;6,2;242
2007;11;4;10,2;349
2007;11;5;11,1;39
2007;11;6;10,6;225
2007;11;7;10,5;225
2007;11;8;10,4;270
2007;11;9;15,8;259
2007;11;10;11,3;264
2007;11;11;11,5;174
2007;11;12;10,9;264
2007;11;13;10;281
2007;11;14;9,4;22
2007;11;15;11,5;17
2007;11;16;8,6;354
2007;11;17;5,4;56
2007;11;18;7,6;73
2007;11;19;10;197
2007;11;20;12,3;169
2007;11;21;10,7;107
2007;11;22;8;180
2007;11;23;11,2;180
2007;11;24;7,9;236
2007;11;25;11,3;247
2007;11;26;19;298
2007;11;27;12,9;264
2007;11;28;5,4;264
2007;11;29;8,6;180
2007;11;30;6,5;247
2007;12;1;5,9;214
2007;12;2;13,7;152
2007;12;3;14,4;163
2007;12;4;11,7;292
2007;12;5;4,9;270
2007;12;6;5,1;253
2007;12;7;10,7;202
2007;12;8;4,7;321
2007;12;9;12,9;152
2007;12;10;3,9;343
2007;12;11;4;22
2007;12;12;10,9;11
2007;12;13;13;349
2007;12;14;12,8;354
2007;12;15;11,8;39
2007;12;16;10,4;28
2007;12;17;4,8;62
2007;12;18;5,2;45
2007;12;19;6,9;22
2007;12;20;4,9;354
2007;12;21;4,9;152
2007;12;22;6,8;169
2007;12;23;4,6;180
2007;12;24;3,7;259
2007;12;25;4,1;124
2007;12;26;5,2;247
2007;12;27;4,9;242
2007;12;28;5,6;157
2007;12;29;7,1;163
2007;12;30;6,6;202
2007;12;31;4,5;247
2008;1;1;4,3;56
2008;1;2;5,7;34
2008;1;3;10,7;124
2008;1;4;12,6;124
2008;1;5;13,3;152
2008;1;6;8,4;112
2008;1;7;10,3;157
2008;1;8;8,6;202
2008;1;9;8,6;146
2008;1;10;6,5;157
2008;1;11;11,7;197
2008;1;12;12,8;152
2008;1;13;3,3;67
2008;1;14;11;118
2008;1;15;11,3;101
2008;1;16;13;174
2008;1;17;7,7;84
2008;1;18;12,4;219
2008;1;19;11;225
2008;1;20;10,7;242
2008;1;21;11,6;247
2008;1;22;15,9;349
2008;1;23;9,9;332
2008;1;24;5,4;180
2008;1;25;8,1;208
2008;1;26;11,2;219
2008;1;27;17;281
2008;1;28;6,9;39
2008;1;29;6,2;354
2008;1;30;10,1;124
2008;1;31;9;146
2008;2;1;14,5;180
2008;2;2;11,1;124
2008;2;3;14,9;146
2008;2;4;13,2;174
2008;2;5;4,9;219
2008;2;6;11,9;236
2008;2;7;11,7;332
2008;2;8;7,3;56
2008;2;9;4;51
2008;2;10;4,7;22
2008;2;11;3,7;101
2008;2;12;3,5;208
2008;2;13;3,4;112
2008;2;14;4,7;343
2008;2;15;12,7;354
2008;2;16;16,1;34
2008;2;17;6,3;247
2008;2;18;6,7;242
2008;2;19;8,6;281
2008;2;20;5,5;242
2008;2;21;6,5;242
2008;2;22;10,4;186
2008;2;23;10,9;321
2008;2;24;5,7;141
2008;2;25;11,7;276
2008;2;26;8;146
2008;2;27;12,1;298
2008;2;28;8,5;270
2008;2;29;4,9;253
2008;3;1;33,2;270
2008;3;2;16,6;259
2008;3;3;9,4;219
2008;3;4;11,3;315
2008;3;5;10,2;337
2008;3;6;5;236
2008;3;7;3,8;84
2008;3;8;7,6;6
2008;3;9;6;146
2008;3;10;11,5;197
2008;3;11;10,2;146
2008;3;12;18,1;253
2008;3;13;19,7;287
2008;3;14;9,3;214
2008;3;15;7,6;337
2008;3;16;7,6;67
2008;3;17;10,7;321
2008;3;18;15,5;304
2008;3;19;14,3;197
2008;3;20;9,4;309
2008;3;21;13,1;208
2008;3;22;11,8;242
2008;3;23;6,4;219
2008;3;24;8,9;309
2008;3;25;13;304
2008;3;26;12,1;253
2008;3;27;5,4;51
2008;3;28;4;67
2008;3;29;11;292
2008;3;30;7,4;169
2008;3;31;9,4;197
2008;4;1;10,6;34
2008;4;2;9,4;326
2008;4;3;9,5;349
2008;4;4;9,8;22
2008;4;5;6,8;34
2008;4;6;8,6;214
2008;4;7;12,4;281
2008;4;8;7,3;197
2008;4;9;10,8;146
2008;4;10;10,3;197
2008;4;11;8,4;146
2008;4;12;13,3;242
2008;4;13;6,5;208
2008;4;14;9,2;112
2008;4;15;13,2;17
2008;4;16;7,5;332
2008;4;17;7,2;208
2008;4;18;6,6;152
2008;4;19;9,6;146
2008;4;20;7,2;51
2008;4;21;10,8;214
2008;4;22;11;34
2008;4;23;12,1;34
2008;4;24;6,9;354
2008;4;25;9,4;259
2008;4;26;10,6;349
2008;4;27;4,3;79
2008;4;28;7,5;174
2008;4;29;7,4;208
2008;4;30;8,2;112
2008;5;1;8,7;287
2008;5;2;9,7;11
2008;5;3;13;354
2008;5;4;9,9;45
2008;5;5;7,5;96
2008;5;6;10,8;39
2008;5;7;10,2;354
2008;5;8;7,2;34
2008;5;9;9,7;28
2008;5;10;7,5;11
2008;5;11;6,4;96
2008;5;12;4,5;197
2008;5;13;6,5;287
2008;5;14;7;354
2008;5;15;6,5;208
2008;5;16;8,5;298
2008;5;17;7;186
2008;5;18;9,6;219
2008;5;19;10,2;360
2008;5;20;10,4;34
2008;5;21;7,1;6
2008;5;22;7,1;28
2008;5;23;5,5;354
2008;5;24;5,9;56
2008;5;25;8,2;354
2008;5;26;6,4;197
2008;5;27;4,6;73
2008;5;28;9,2;28
2008;5;29;7,5;135
2008;5;30;7,6;118
2008;5;31;5,9;208
2008;6;1;6,8;349
2008;6;2;7,4;101
2008;6;3;8,9;157
2008;6;4;7,5;360
2008;6;5;10,2;39
2008;6;6;10,4;84
2008;6;7;6,2;67
2008;6;8;8,5;84
2008;6;9;4,8;253
2008;6;10;6,6;225
2008;6;11;10;292
2008;6;12;7,8;39
2008;6;13;11,8;298
2008;6;14;7,1;354
2008;6;15;7,5;360
2008;6;16;9,8;152
2008;6;17;6,6;354
2008;6;18;8,8;354
